key,title,created,issue_type,title_clean,title_lower,category,confidence
SD-164687,"BOHA - po włożeniu papieru cały czas ""drukuje"" puste wydruki",2025-07-03 13:16:41.988000+02:00,Incydent,"BOHA - po włożeniu papieru cały czas ""drukuje"" puste wydruki","boha - po włożeniu papieru cały czas ""drukuje"" puste wydruki",inne,0.5
SD-164686,Produkcja offline,2025-07-03 13:08:21.728000+02:00,Incydent,Produkcja offline,produkcja offline,inne,0.5
SD-164685,Wyse.5 - Problem z logowaniem,2025-07-03 13:07:51.211000+02:00,Incydent,Wyse.5 - Problem z logowaniem,wyse.5 - problem z logowaniem,inne,0.5
SD-164684,WEBCOCKPIT - Brak projekcji ,2025-07-03 13:07:25.324000+02:00,Incydent,WEBCOCKPIT - Brak projekcji,webcockpit - brak projekcji,inne,0.5
SD-164682,CFS wisi zamówienie,2025-07-03 13:04:46.276000+02:00,Incydent,CFS wisi zamówienie,cfs wisi zamówienie,inne,0.5
SD-164681,prośba o wymianę matrycy,2025-07-03 13:01:24.257000+02:00,Incydent,prośba o wymianę matrycy,prośba o wymianę matrycy,inne,0.5
SD-164678,CSO31 - DF nie pinguje,2025-07-03 12:52:44.812000+02:00,Incydent,CSO31 - DF nie pinguje,cso31 - df nie pinguje,inne,0.5
SD-164677,ORB - niepoprawna rozdzielczość,2025-07-03 12:41:09.955000+02:00,Incydent,ORB - niepoprawna rozdzielczość,orb - niepoprawna rozdzielczość,inne,0.5
SD-164675,iDMB - skrajnie przyciemnione,2025-07-03 12:36:47.561000+02:00,Incydent,iDMB - skrajnie przyciemnione,idmb - skrajnie przyciemnione,inne,0.5
SD-164674,MyStore - Brak kasetki na pos01,2025-07-03 12:34:28.855000+02:00,Incydent,MyStore - Brak kasetki na pos01,mystore - brak kasetki na pos01,inne,0.5
SD-164672,CSO26 - nie pinguje,2025-07-03 12:26:21.451000+02:00,Incydent,CSO26 - nie pinguje,cso26 - nie pinguje,inne,0.5
SD-164671,POS07 - skaner nie skanuje,2025-07-03 12:24:41.161000+02:00,Incydent,POS07 - skaner nie skanuje,pos07 - skaner nie skanuje,inne,0.5
SD-164670,odmb - brak podsumowania zamówień,2025-07-03 12:17:03.788000+02:00,Incydent,odmb - brak podsumowania zamówień,odmb - brak podsumowania zamówień,inne,0.5
SD-164669,CSO27 - Niedostępny ,2025-07-03 12:12:03.783000+02:00,Incydent,CSO27 - Niedostępny,cso27 - niedostępny,CSOxx – niedostępny,0.9
SD-164668,POS08 - Communication port error,2025-07-03 12:09:50.984000+02:00,Incydent,POS08 - Communication port error,pos08 - communication port error,inne,0.5
SD-164667,Drukarka bev -  nieskalibrowany wydruk,2025-07-03 12:09:46.495000+02:00,Incydent,Drukarka bev -  nieskalibrowany wydruk,drukarka bev -  nieskalibrowany wydruk,inne,0.5
SD-164666,MS - brak projekcji sprzedaży,2025-07-03 12:09:46.092000+02:00,Incydent,MS - brak projekcji sprzedaży,ms - brak projekcji sprzedaży,inne,0.5
SD-164665,RHS - zawyżona temperatura Inlet,2025-07-03 12:07:07.882000+02:00,Incydent,RHS - zawyżona temperatura Inlet,rhs - zawyżona temperatura inlet,inne,0.5
SD-164663,POS1 - admin logon,2025-07-03 12:04:48.567000+02:00,Incydent,POS1 - admin logon,pos1 - admin logon,inne,0.5
SD-164662,nie drukuje paragonów z delivery ,2025-07-03 11:58:17.445000+02:00,Incydent,nie drukuje paragonów z delivery,nie drukuje paragonów z delivery,inne,0.5
SD-164661,Brak samodzielnego nalewania napoi przez ABS.,2025-07-03 11:55:27.265000+02:00,Incydent,Brak samodzielnego nalewania napoi przez ABS.,brak samodzielnego nalewania napoi przez abs.,inne,0.5
SD-164659,Wysoka temperatura w szafie serwerowej,2025-07-03 11:53:48.682000+02:00,Incydent,Wysoka temperatura w szafie serwerowej,wysoka temperatura w szafie serwerowej,inne,0.5
SD-164658,POS03 - ABS nie nalewa napojów automatycznie,2025-07-03 11:48:34.718000+02:00,Incydent,POS03 - ABS nie nalewa napojów automatycznie,pos03 - abs nie nalewa napojów automatycznie,inne,0.5
SD-164656,POS1 - DF nie pinguje,2025-07-03 11:44:01.252000+02:00,Incydent,POS1 - DF nie pinguje,pos1 - df nie pinguje,inne,0.5
SD-164655,problem z anulowaniem zwrotu na pos,2025-07-03 11:42:34.268000+02:00,Incydent,problem z anulowaniem zwrotu na pos,problem z anulowaniem zwrotu na pos,inne,0.5
SD-164654,POS2 - zaciął się,2025-07-03 11:38:20.543000+02:00,Incydent,POS2 - zaciął się,pos2 - zaciął się,inne,0.5
SD-164653,PL00354RHS03 - iDRAC - Physical Disk 0:1:1: Physical disk failed,2025-07-03 11:31:25.918000+02:00,Incydent,PL00354RHS03 - iDRAC - Physical Disk 0:1:1: Physical disk failed,pl00354rhs03 - idrac - physical disk 0:1:1: physical disk failed,inne,0.5
SD-164652,iDMB - FC_2 restartuje się samoczynnie,2025-07-03 11:29:24.257000+02:00,Incydent,iDMB - FC_2 restartuje się samoczynnie,idmb - fc_2 restartuje się samoczynnie,inne,0.5
SD-164651,RE: McDonald's PL 61600683 Coates Support Case 00367924 Acknowledgment,2025-07-03 11:24:55.646000+02:00,Usługa,RE: McDonald's PL 61600683 Coates Support Case 00367924 Acknowledgment,re: mcdonald's pl 61600683 coates support case 00367924 acknowledgment,inne,0.5
SD-164650,Brak możliwości zamknięcia klapki,2025-07-03 11:24:44.089000+02:00,Incydent,Brak możliwości zamknięcia klapki,brak możliwości zamknięcia klapki,inne,0.5
SD-164646,Produkcja zapasowa - zamówienia nie przesyłają się na KVS,2025-07-03 11:16:28.411000+02:00,Incydent,Produkcja zapasowa - zamówienia nie przesyłają się na KVS,produkcja zapasowa - zamówienia nie przesyłają się na kvs,inne,0.5
SD-164644,MFA - generowanie nowych kodów,2025-07-03 11:10:18.514000+02:00,Usługa,MFA - generowanie nowych kodów,mfa - generowanie nowych kodów,inne,0.5
SD-164643,BEV - napoje z abs wyświetlają się na kvs,2025-07-03 11:09:56.875000+02:00,Usługa,BEV - napoje z abs wyświetlają się na kvs,bev - napoje z abs wyświetlają się na kvs,inne,0.5
SD-164641,Uszkodzenie fizyczne wnętrza odpowiedzialnego za posuw rolki w drukarce do nie umożliwia płatności. Drukarka nie reaguje ,2025-07-03 11:08:29.241000+02:00,Incydent,Uszkodzenie fizyczne wnętrza odpowiedzialnego za posuw rolki w drukarce do nie umożliwia płatności. Drukarka nie reaguje,uszkodzenie fizyczne wnętrza odpowiedzialnego za posuw rolki w drukarce do nie umożliwia płatności. drukarka nie reaguje,inne,0.5
SD-164640,MOP prośba o włączenie,2025-07-03 11:06:31.734000+02:00,Usługa,MOP prośba o włączenie,mop prośba o włączenie,MOP – Prośba o włączenie/wyłączenie,0.9
SD-164639,LSM - Brak oferty lokalnej,2025-07-03 11:00:55.328000+02:00,Incydent,LSM - Brak oferty lokalnej,lsm - brak oferty lokalnej,inne,0.5
SD-164638,POS03 - admin logon,2025-07-03 10:59:47.160000+02:00,Incydent,POS03 - admin logon,pos03 - admin logon,inne,0.5
SD-164637,maile adresowane na pl-00058mgr@pl.mcd.com nie przychodzą na mojego maila franchisee,2025-07-03 10:58:27.816000+02:00,Incydent,maile adresowane na pl-00058mgr@pl.mcd.com nie przychodzą na mojego maila franchisee,maile adresowane na pl-00058mgr@pl.mcd.com nie przychodzą na mojego maila franchisee,inne,0.5
SD-164636,Błędna tapeta ba kiosku,2025-07-03 10:56:28.257000+02:00,Incydent,Błędna tapeta ba kiosku,błędna tapeta ba kiosku,inne,0.5
SD-164635,CSO27 zła roździelczość,2025-07-03 10:56:26.653000+02:00,Incydent,CSO27 zła roździelczość,cso27 zła roździelczość,inne,0.5
SD-164634,MOP - prośba o wstrzymanie,2025-07-03 10:56:23.913000+02:00,Usługa,MOP - prośba o wstrzymanie,mop - prośba o wstrzymanie,inne,0.5
SD-164633,LSM - Prośba o usunięcie reklam,2025-07-03 10:51:45.374000+02:00,Incydent,LSM - Prośba o usunięcie reklam,lsm - prośba o usunięcie reklam,inne,0.5
SD-164631,Zepsuty kabel POS 9,2025-07-03 10:41:47.082000+02:00,Poważny Incydent,Zepsuty kabel POS 9,zepsuty kabel pos 9,inne,0.5
SD-164630,Nie drukuje grill slipów,2025-07-03 10:41:32.473000+02:00,Incydent,Nie drukuje grill slipów,nie drukuje grill slipów,inne,0.5
SD-164629,Złe przeliczenie frytek z dnia 2.07.2025r. ,2025-07-03 10:39:13.517000+02:00,Incydent,Złe przeliczenie frytek z dnia 2.07.2025r.,złe przeliczenie frytek z dnia 2.07.2025r.,inne,0.5
SD-164628,MOP - prośba o włączenie,2025-07-03 10:37:46.115000+02:00,Usługa,MOP - prośba o włączenie,mop - prośba o włączenie,MOP – Prośba o włączenie/wyłączenie,0.9
SD-164627,CSO - reklama zestawu rakowskiego po zakończeniu promocji,2025-07-03 10:37:12.118000+02:00,Incydent,CSO - reklama zestawu rakowskiego po zakończeniu promocji,cso - reklama zestawu rakowskiego po zakończeniu promocji,inne,0.5
SD-164626,FOE63 - Uszkodzenie drukarki mobilnej,2025-07-03 10:36:04.850000+02:00,Incydent,FOE63 - Uszkodzenie drukarki mobilnej,foe63 - uszkodzenie drukarki mobilnej,inne,0.5
SD-164625,CSO - reklama LSM się wyświetla po zakończeniu promocji,2025-07-03 10:32:15.980000+02:00,Incydent,CSO - reklama LSM się wyświetla po zakończeniu promocji,cso - reklama lsm się wyświetla po zakończeniu promocji,inne,0.5
SD-164624,MAP02 Nie pinguje,2025-07-03 10:31:14.334000+02:00,Incydent,MAP02 Nie pinguje,map02 nie pinguje,inne,0.5
SD-164623,POS24 - Problem z darmowymi produktami ,2025-07-03 10:28:45.199000+02:00,Incydent,POS24 - Problem z darmowymi produktami,pos24 - problem z darmowymi produktami,inne,0.5
SD-164622,prośba o podanie numerów kuponów z oferty lokalnej,2025-07-03 10:27:56.330000+02:00,Incydent,prośba o podanie numerów kuponów z oferty lokalnej,prośba o podanie numerów kuponów z oferty lokalnej,inne,0.5
SD-164620,POS08 kasa zawiesiła się na refund,2025-07-03 10:22:08.956000+02:00,Incydent,POS08 kasa zawiesiła się na refund,pos08 kasa zawiesiła się na refund,inne,0.5
SD-164619,KVS18 - nie daje obrazu,2025-07-03 10:19:07.367000+02:00,Incydent,KVS18 - nie daje obrazu,kvs18 - nie daje obrazu,inne,0.5
SD-164618,iDMB FC - nie działa,2025-07-03 10:15:48.805000+02:00,Incydent,iDMB FC - nie działa,idmb fc - nie działa,inne,0.5
SD-164617,Telefon od solix,2025-07-03 10:14:23.604000+02:00,Usługa,Telefon od solix,telefon od solix,inne,0.5
SD-164616,MCC IDMB - Monitor ciemny obraz,2025-07-03 10:10:51.944000+02:00,Incydent,MCC IDMB - Monitor ciemny obraz,mcc idmb - monitor ciemny obraz,inne,0.5
SD-164613,raport czasów obsługi brak danych,2025-07-03 10:03:18.507000+02:00,Incydent,raport czasów obsługi brak danych,raport czasów obsługi brak danych,MyStore – brak czasów szybkości obsługi,0.9
SD-164612,na kasach oraz menu Boardach występuje błędna cena,2025-07-03 10:03:07.211000+02:00,Incydent,na kasach oraz menu Boardach występuje błędna cena,na kasach oraz menu boardach występuje błędna cena,inne,0.5
SD-164610,Niedziałająca nowa bonifikarta dla pracowników Gemini Park,2025-07-03 09:48:37.987000+02:00,Incydent,Niedziałająca nowa bonifikarta dla pracowników Gemini Park,niedziałająca nowa bonifikarta dla pracowników gemini park,inne,0.5
SD-164607,POS02 - Brak kafelków,2025-07-03 09:44:57.890000+02:00,Incydent,POS02 - Brak kafelków,pos02 - brak kafelków,POS – brak kafelków,0.9
SD-164605,POS07 nie działa dotyk,2025-07-03 09:40:50.096000+02:00,Incydent,POS07 nie działa dotyk,pos07 nie działa dotyk,inne,0.5
SD-164604,Problem z dostępem do plików,2025-07-03 09:37:16.595000+02:00,Incydent,Problem z dostępem do plików,problem z dostępem do plików,inne,0.5
SD-164601,MOP zablokowanie zamówień mobilnych,2025-07-03 09:34:51.864000+02:00,Usługa,MOP zablokowanie zamówień mobilnych,mop zablokowanie zamówień mobilnych,MOP – Prośba o włączenie/wyłączenie,0.9
SD-164600,Cso - błędne grafiki,2025-07-03 09:34:44.513000+02:00,Incydent,Cso - błędne grafiki,cso - błędne grafiki,inne,0.5
SD-164599,Brak logowania ,2025-07-03 09:33:45.409000+02:00,Incydent,Brak logowania,brak logowania,inne,0.5
SD-164598,dt dashboard - nie działa,2025-07-03 09:31:38.415000+02:00,Incydent,dt dashboard - nie działa,dt dashboard - nie działa,inne,0.5
SD-164597,DT Skanery - Brak wiązki,2025-07-03 09:30:49.130000+02:00,Incydent,DT Skanery - Brak wiązki,dt skanery - brak wiązki,inne,0.5
SD-164595,Problem z wydajności frytek.  ,2025-07-03 09:29:38.649000+02:00,Incydent,Problem z wydajności frytek.,problem z wydajności frytek.,inne,0.5
SD-164594,Awaria monitora nr.1,2025-07-03 09:28:09.937000+02:00,Incydent,Awaria monitora nr.1,awaria monitora nr.1,inne,0.5
SD-164593,mop - brak fiskalizacji,2025-07-03 09:22:48.867000+02:00,Incydent,mop - brak fiskalizacji,mop - brak fiskalizacji,inne,0.5
SD-164590,kvs09 nie pinguje,2025-07-03 09:18:00.887000+02:00,Incydent,kvs09 nie pinguje,kvs09 nie pinguje,inne,0.5
SD-164589,KVS17 Drukarka grillowa nie drukuje,2025-07-03 09:17:25.146000+02:00,Incydent,KVS17 Drukarka grillowa nie drukuje,kvs17 drukarka grillowa nie drukuje,inne,0.5
SD-164587,Głuchy telefon,2025-07-03 09:15:23.249000+02:00,Usługa,Głuchy telefon,głuchy telefon,inne,0.5
SD-164586,GPR - Wszystkie drukarki nie drukują,2025-07-03 09:14:49.614000+02:00,Incydent,GPR - Wszystkie drukarki nie drukują,gpr - wszystkie drukarki nie drukują,inne,0.5
SD-164584,oDMB Nie działa,2025-07-03 09:09:54.897000+02:00,Incydent,oDMB Nie działa,odmb nie działa,inne,0.5
SD-164583,Brak możliwości usunięcia 4 kont pracowniczych,2025-07-03 09:07:43.525000+02:00,Incydent,Brak możliwości usunięcia 4 kont pracowniczych,brak możliwości usunięcia 4 kont pracowniczych,inne,0.5
SD-164582,"RHS01, 03 - Offline",2025-07-03 09:05:16.044000+02:00,Poważny Incydent,"RHS01, 03 - Offline","rhs01, 03 - offline",inne,0.5
SD-164581,TR - błędna godzina,2025-07-03 09:04:14.215000+02:00,Incydent,TR - błędna godzina,tr - błędna godzina,inne,0.5
SD-164580,Brak kafelka z zabawkami na kasach i na kioskach ,2025-07-03 09:02:13.414000+02:00,Incydent,Brak kafelka z zabawkami na kasach i na kioskach,brak kafelka z zabawkami na kasach i na kioskach,POS – brak kafelków,0.9
SD-164578,"KVS01, 07 - Czarne monitory",2025-07-03 08:58:44.977000+02:00,Incydent,"KVS01, 07 - Czarne monitory","kvs01, 07 - czarne monitory",inne,0.5
SD-164577,Restauracja oddzwania na nieodebrany telefon,2025-07-03 08:54:47.172000+02:00,Usługa,Restauracja oddzwania na nieodebrany telefon,restauracja oddzwania na nieodebrany telefon,inne,0.5
SD-164576,Brak poprawnie wyświatlanego numer zamówienia na kiosku,2025-07-03 08:53:12.056000+02:00,Incydent,Brak poprawnie wyświatlanego numer zamówienia na kiosku,brak poprawnie wyświatlanego numer zamówienia na kiosku,inne,0.5
SD-164575,CFS - Nie działa kamera linia 1,2025-07-03 08:48:52.031000+02:00,Incydent,CFS - Nie działa kamera linia 1,cfs - nie działa kamera linia 1,inne,0.5
SD-164574,FOE63 - brak fiskalizacji zamówień - kontynuacja,2025-07-03 08:48:08.696000+02:00,Incydent,FOE63 - brak fiskalizacji zamówień - kontynuacja,foe63 - brak fiskalizacji zamówień - kontynuacja,inne,0.5
SD-164573,Drukarka biurowa - nie drukuje z laptopa służbowego,2025-07-03 08:48:08.460000+02:00,Incydent,Drukarka biurowa - nie drukuje z laptopa służbowego,drukarka biurowa - nie drukuje z laptopa służbowego,inne,0.5
SD-164572,zużycie na szklankach ,2025-07-03 08:48:03.420000+02:00,Incydent,zużycie na szklankach,zużycie na szklankach,inne,0.5
SD-164569,MP - Brak obrazu,2025-07-03 08:41:58.512000+02:00,Incydent,MP - Brak obrazu,mp - brak obrazu,inne,0.5
SD-164568,BOHA - Brak kodów,2025-07-03 08:41:20.881000+02:00,Incydent,BOHA - Brak kodów,boha - brak kodów,inne,0.5
SD-164567,GPR MFY 2 - nie drukuje,2025-07-03 08:40:16.528000+02:00,Incydent,GPR MFY 2 - nie drukuje,gpr mfy 2 - nie drukuje,inne,0.5
SD-164566,Restauracja oddzwania,2025-07-03 08:34:21.200000+02:00,Incydent,Restauracja oddzwania,restauracja oddzwania,inne,0.5
SD-164565,KVS11 - OAT nie drukuje ,2025-07-03 08:19:58.069000+02:00,Incydent,KVS11 - OAT nie drukuje,kvs11 - oat nie drukuje,inne,0.5
SD-164564,MyStore - problem ze zużyciem - Frytki przełączają automatycznie wriny.,2025-07-03 08:17:18.508000+02:00,Incydent,MyStore - problem ze zużyciem - Frytki przełączają automatycznie wriny.,mystore - problem ze zużyciem - frytki przełączają automatycznie wriny.,inne,0.5
SD-164563,EPR01 - admin logon,2025-07-03 08:14:34.796000+02:00,Incydent,EPR01 - admin logon,epr01 - admin logon,inne,0.5
SD-164562,POS01 - Widoczny pasek Windows,2025-07-03 08:11:35.763000+02:00,Incydent,POS01 - Widoczny pasek Windows,pos01 - widoczny pasek windows,inne,0.5
SD-164559,GPR OAT - Nie drukuje slipów,2025-07-03 08:05:50.500000+02:00,Incydent,GPR OAT - Nie drukuje slipów,gpr oat - nie drukuje slipów,inne,0.5
SD-164558,MyStore problem z danymi SPMH,2025-07-03 08:04:33.871000+02:00,Incydent,MyStore problem z danymi SPMH,mystore problem z danymi spmh,inne,0.5
SD-164556,POS20 - Pos not initialized ,2025-07-03 08:01:13.284000+02:00,Incydent,POS20 - Pos not initialized,pos20 - pos not initialized,inne,0.5
SD-164553,MyStore - zawyżone czasy DT z samego rana,2025-07-03 07:55:43.735000+02:00,Incydent,MyStore - zawyżone czasy DT z samego rana,mystore - zawyżone czasy dt z samego rana,inne,0.5
SD-164549,FOE63 - nieprawidłowy dzień biznesowy,2025-07-03 07:44:50.516000+02:00,Incydent,FOE63 - nieprawidłowy dzień biznesowy,foe63 - nieprawidłowy dzień biznesowy,inne,0.5
SD-164548,MS - prośba o rekalkulacje,2025-07-03 07:39:17.509000+02:00,Incydent,MS - prośba o rekalkulacje,ms - prośba o rekalkulacje,inne,0.5
SD-164546,CSO30 - DF nie odpowiada,2025-07-03 07:38:28.392000+02:00,Incydent,CSO30 - DF nie odpowiada,cso30 - df nie odpowiada,inne,0.5
SD-164545,Włączenie usługi MOP,2025-07-03 07:36:25.394000+02:00,Usługa,Włączenie usługi MOP,włączenie usługi mop,MOP – Prośba o włączenie/wyłączenie,0.9
SD-164543,MOP - Brak fiskalizacji,2025-07-03 07:34:17.220000+02:00,Incydent,MOP - Brak fiskalizacji,mop - brak fiskalizacji,inne,0.5
SD-164542,MyStore - zużycie Frytek na niepoprawnym WRINie,2025-07-03 07:34:10.517000+02:00,Usługa,MyStore - zużycie Frytek na niepoprawnym WRINie,mystore - zużycie frytek na niepoprawnym wrinie,inne,0.5
SD-164540,FOE63 - brak fiskalizacji zamówień,2025-07-03 07:28:46.509000+02:00,Incydent,FOE63 - brak fiskalizacji zamówień,foe63 - brak fiskalizacji zamówień,inne,0.5
SD-164539,Głuchy telefon,2025-07-03 07:28:16.400000+02:00,Incydent,Głuchy telefon,głuchy telefon,inne,0.5
SD-164538,IDMB - Nie wyświetla się cena na produktach,2025-07-03 07:25:17.134000+02:00,Incydent,IDMB - Nie wyświetla się cena na produktach,idmb - nie wyświetla się cena na produktach,inne,0.5
SD-164537,MOP - FOE63 na poprzedni dzień biznesowy,2025-07-03 07:22:00.680000+02:00,Incydent,MOP - FOE63 na poprzedni dzień biznesowy,mop - foe63 na poprzedni dzień biznesowy,inne,0.5
SD-164536,CSO - Nie przechodzą płatności i zamówienia  - kontynuacja,2025-07-03 07:19:48.432000+02:00,Incydent,CSO - Nie przechodzą płatności i zamówienia  - kontynuacja,cso - nie przechodzą płatności i zamówienia  - kontynuacja,inne,0.5
