key,title,created,issue_type,title_clean,title_lower,category,confidence
SD-163596,MyStore - zniknęło zużycie na jednym z PP,2025-07-01 12:49:01.546000+02:00,Usługa,MyStore - zniknęło zużycie na jednym z PP,mystore - zniknęło zużycie na jednym z pp,inne,0.5
SD-163595,POS07 - kasa się zacieła - brak możliwości podsumowania zamówienia,2025-07-01 12:47:57.953000+02:00,Incydent,POS07 - kasa się zacieła - brak możliwości podsumowania zamówienia,pos07 - kasa się zacieła - brak możliwości podsumowania zamówienia,POS – brak kafelków,0.9
SD-163594,Webcockpit -  brak dostępu,2025-07-01 12:47:24.528000+02:00,Usługa,Webcockpit -  brak dostępu,webcockpit -  brak dostępu,inne,0.5
SD-163593,Drukarka nie widzi papier.,2025-07-01 12:44:14.464000+02:00,Incydent,Drukarka nie widzi papier.,drukarka nie widzi papier.,inne,0.5
SD-163592,MyStore - różnice w raporcie odbić czasowych i raporcie operacyjnym,2025-07-01 12:42:50.932000+02:00,Incydent,MyStore - różnice w raporcie odbić czasowych i raporcie operacyjnym,mystore - różnice w raporcie odbić czasowych i raporcie operacyjnym,MyStore – Prośba o pomoc w edycji odbić czasowych,0.9
SD-163591,Terminale nie działają,2025-07-01 12:39:03.633000+02:00,Incydent,Terminale nie działają,terminale nie działają,inne,0.5
SD-163590,Produkty z Bonifikaty ,2025-07-01 12:36:03.197000+02:00,Incydent,Produkty z Bonifikaty,produkty z bonifikaty,inne,0.5
SD-163589,CSO26 - DF nie odpowiada,2025-07-01 12:35:05.473000+02:00,Incydent,CSO26 - DF nie odpowiada,cso26 - df nie odpowiada,inne,0.5
SD-163587,POS1 - Nie można zalogować kasjera,2025-07-01 12:33:35.044000+02:00,Incydent,POS1 - Nie można zalogować kasjera,pos1 - nie można zalogować kasjera,inne,0.5
SD-163585,ORB01 - offline,2025-07-01 12:29:30.646000+02:00,Incydent,ORB01 - offline,orb01 - offline,inne,0.5
SD-163584,CSO30 - Nie reaguje na dotyk na dole ekranu,2025-07-01 12:29:13.596000+02:00,Incydent,CSO30 - Nie reaguje na dotyk na dole ekranu,cso30 - nie reaguje na dotyk na dole ekranu,inne,0.5
SD-163583,Tablet Glovo - problem z połączeniem sieciowym,2025-07-01 12:27:25.493000+02:00,Incydent,Tablet Glovo - problem z połączeniem sieciowym,tablet glovo - problem z połączeniem sieciowym,Autorelease – nie wpada automatycznie,0.75
SD-163582,MyStore - brak danych w raporcie PMX,2025-07-01 12:27:22.225000+02:00,Incydent,MyStore - brak danych w raporcie PMX,mystore - brak danych w raporcie pmx,inne,0.5
SD-163581,Reklama dla kiosku,2025-07-01 12:25:05.472000+02:00,Usługa,Reklama dla kiosku,reklama dla kiosku,inne,0.5
SD-163580,Monitor nie wyświetla zamówień ,2025-07-01 12:24:41.241000+02:00,Incydent,Monitor nie wyświetla zamówień,monitor nie wyświetla zamówień,inne,0.5
SD-163579,KVS - nie liczy czasów obsługi - 0/0,2025-07-01 12:23:59.147000+02:00,Incydent,KVS - nie liczy czasów obsługi - 0/0,kvs - nie liczy czasów obsługi - 0/0,inne,0.5
SD-163578,"KVS01,02,31 - Nie pokazuja się specjalne zamówienia",2025-07-01 12:23:17.530000+02:00,Incydent,"KVS01,02,31 - Nie pokazuja się specjalne zamówienia","kvs01,02,31 - nie pokazuja się specjalne zamówienia",inne,0.5
SD-163577,spadek,2025-07-01 12:23:12.938000+02:00,Usługa,spadek,spadek,inne,0.5
SD-163576,"Błędy w raporcie ""Dzienne Rozliczenie Pieniędzy""",2025-07-01 12:22:10.009000+02:00,Incydent,"Błędy w raporcie ""Dzienne Rozliczenie Pieniędzy""","błędy w raporcie ""dzienne rozliczenie pieniędzy""",inne,0.5
SD-163575,Drukarka kiosku nr 27 ,2025-07-01 12:18:50.682000+02:00,Incydent,Drukarka kiosku nr 27,drukarka kiosku nr 27,inne,0.5
SD-163574,Naprawa serwera serwera radius w serwisie centralnym,2025-07-01 12:17:15.169000+02:00,Incydent,Naprawa serwera serwera radius w serwisie centralnym,naprawa serwera serwera radius w serwisie centralnym,inne,0.5
SD-163572,MS - brak danych w raporcie pmx,2025-07-01 12:13:46.774000+02:00,Incydent,MS - brak danych w raporcie pmx,ms - brak danych w raporcie pmx,inne,0.5
SD-163571,MS - różnica na zabawkach,2025-07-01 12:12:47.688000+02:00,Incydent,MS - różnica na zabawkach,ms - różnica na zabawkach,inne,0.5
SD-163570,CSO28 - DF nie tnie paragonów,2025-07-01 12:12:12.082000+02:00,Incydent,CSO28 - DF nie tnie paragonów,cso28 - df nie tnie paragonów,inne,0.5
SD-163569,Brak danych w raporcie pieniądze - dzienne planowanie sprzedaży na lipiec,2025-07-01 12:08:47.184000+02:00,Incydent,Brak danych w raporcie pieniądze - dzienne planowanie sprzedaży na lipiec,brak danych w raporcie pieniądze - dzienne planowanie sprzedaży na lipiec,inne,0.5
SD-163568,MyStore - Wysokie odchylenie ,2025-07-01 12:02:25.079000+02:00,Incydent,MyStore - Wysokie odchylenie,mystore - wysokie odchylenie,inne,0.5
SD-163567,Raport PMX - brak danych,2025-07-01 12:00:11.831000+02:00,Usługa,Raport PMX - brak danych,raport pmx - brak danych,inne,0.5
SD-163566,"GPR - MFY1, MFY2 nie drukuja",2025-07-01 12:00:04.281000+02:00,Incydent,"GPR - MFY1, MFY2 nie drukuja","gpr - mfy1, mfy2 nie drukuja",inne,0.5
SD-163565,POS06 - skaner kuponów nie skanuje,2025-07-01 11:59:12.871000+02:00,Incydent,POS06 - skaner kuponów nie skanuje,pos06 - skaner kuponów nie skanuje,inne,0.5
SD-163564,spadek,2025-07-01 11:59:08.771000+02:00,Usługa,spadek,spadek,inne,0.5
SD-163563,bonifikarta plastikowa ,2025-07-01 11:56:26.766000+02:00,Usługa,bonifikarta plastikowa,bonifikarta plastikowa,inne,0.5
SD-163562,MyStore - zużycie na szklankach,2025-07-01 11:55:30.320000+02:00,Incydent,MyStore - zużycie na szklankach,mystore - zużycie na szklankach,inne,0.5
SD-163561,Re: Błędy w wysyłce menu McDonald's - Dzika 239 i McDonald's - Pabianicka 75,2025-07-01 11:54:59.974000+02:00,Usługa,Re: Błędy w wysyłce menu McDonald's - Dzika 239 i McDonald's - Pabianicka 75,re: błędy w wysyłce menu mcdonald's - dzika 239 i mcdonald's - pabianicka 75,inne,0.5
SD-163560,KVS17 - Brak Obrazu,2025-07-01 11:51:04.435000+02:00,Incydent,KVS17 - Brak Obrazu,kvs17 - brak obrazu,inne,0.5
SD-163559,Zegar dane z 30.06.2025,2025-07-01 11:49:03.917000+02:00,Incydent,Zegar dane z 30.06.2025,zegar dane z 30.06.2025,inne,0.5
SD-163558,proszę o rekalkulację wszystkich półproduktów z uwagi na brak zużycia ,2025-07-01 11:43:42.321000+02:00,Usługa,proszę o rekalkulację wszystkich półproduktów z uwagi na brak zużycia,proszę o rekalkulację wszystkich półproduktów z uwagi na brak zużycia,inne,0.5
SD-163557,Brak raportu operacyjnego z dnia 30.06.2025,2025-07-01 11:43:11.681000+02:00,Incydent,Brak raportu operacyjnego z dnia 30.06.2025,brak raportu operacyjnego z dnia 30.06.2025,inne,0.5
SD-163555,Problem z zalogowaniem się na BOS01/MAP01,2025-07-01 11:39:48.779000+02:00,Usługa,Problem z zalogowaniem się na BOS01/MAP01,problem z zalogowaniem się na bos01/map01,BOS/MAP – nie można się zalogować,0.9
SD-163553,TR - problem z odbiciem,2025-07-01 11:34:14.002000+02:00,Incydent,TR - problem z odbiciem,tr - problem z odbiciem,inne,0.5
SD-163552,POS03 - Zablokowane oferty,2025-07-01 11:32:46.226000+02:00,Incydent,POS03 - Zablokowane oferty,pos03 - zablokowane oferty,inne,0.5
SD-163551,Tablet glovo - rozłączył się z siecią HHOT,2025-07-01 11:28:14.552000+02:00,Incydent,Tablet glovo - rozłączył się z siecią HHOT,tablet glovo - rozłączył się z siecią hhot,inne,0.5
SD-163550,w raporcie szybkości obsługi zarejstrowane jest zamówienie o godzinie 23:00 obecnie jest godzina 11:26,2025-07-01 11:28:03.968000+02:00,Incydent,w raporcie szybkości obsługi zarejstrowane jest zamówienie o godzinie 23:00 obecnie jest godzina 11:26,w raporcie szybkości obsługi zarejstrowane jest zamówienie o godzinie 23:00 obecnie jest godzina 11:26,inne,0.5
SD-163549,RHS - produkcja offline,2025-07-01 11:26:45.793000+02:00,Incydent,RHS - produkcja offline,rhs - produkcja offline,inne,0.5
SD-163548,ORB01 - zacięty obraz,2025-07-01 11:26:36.215000+02:00,Incydent,ORB01 - zacięty obraz,orb01 - zacięty obraz,inne,0.5
SD-163545,Kasy na Drive wyłączyły się,2025-07-01 11:21:59.644000+02:00,Usługa,Kasy na Drive wyłączyły się,kasy na drive wyłączyły się,inne,0.5
SD-163543,MS - brak danych w raporcie PMX,2025-07-01 11:18:30.756000+02:00,Incydent,MS - brak danych w raporcie PMX,ms - brak danych w raporcie pmx,inne,0.5
SD-163542,MOP DF - nie drukuje zamówień,2025-07-01 11:18:05.992000+02:00,Incydent,MOP DF - nie drukuje zamówień,mop df - nie drukuje zamówień,inne,0.5
SD-163541,MS - problem z zamknięciem dnia biznesowego,2025-07-01 11:16:43.641000+02:00,Incydent,MS - problem z zamknięciem dnia biznesowego,ms - problem z zamknięciem dnia biznesowego,inne,0.5
SD-163538,Office - Nie wykrywa drukarki,2025-07-01 11:07:33.569000+02:00,Incydent,Office - Nie wykrywa drukarki,office - nie wykrywa drukarki,inne,0.5
SD-163537,TR - nieprawidłowa data ,2025-07-01 11:06:53.446000+02:00,Incydent,TR - nieprawidłowa data,tr - nieprawidłowa data,inne,0.5
SD-163536,Tablet od lokalizatorów ma czarny ekran. ,2025-07-01 11:06:01.113000+02:00,Incydent,Tablet od lokalizatorów ma czarny ekran.,tablet od lokalizatorów ma czarny ekran.,inne,0.5
SD-163535,Promocja Lokalna - Nieprawidłowa cena w aplikacji,2025-07-01 11:01:47.862000+02:00,Incydent,Promocja Lokalna - Nieprawidłowa cena w aplikacji,promocja lokalna - nieprawidłowa cena w aplikacji,inne,0.5
SD-163534,MOP - włączenie zamówień,2025-07-01 11:01:47.501000+02:00,Incydent,MOP - włączenie zamówień,mop - włączenie zamówień,MOP – Prośba o włączenie/wyłączenie,0.9
SD-163533,iDMB- FC2 migający ekran,2025-07-01 10:57:17.020000+02:00,Incydent,iDMB- FC2 migający ekran,idmb- fc2 migający ekran,inne,0.5
SD-163532,Promocja lokalna wyświetla się zbyt wcześnie,2025-07-01 10:53:45.410000+02:00,Incydent,Promocja lokalna wyświetla się zbyt wcześnie,promocja lokalna wyświetla się zbyt wcześnie,inne,0.5
SD-163530,Pytanie o niepoprawnie wprowadzoną inwentaryzację,2025-07-01 10:45:07.787000+02:00,Usługa,Pytanie o niepoprawnie wprowadzoną inwentaryzację,pytanie o niepoprawnie wprowadzoną inwentaryzację,inne,0.5
SD-163528,POS01 - Dyspender wydaje za mało ,2025-07-01 10:42:20.070000+02:00,Incydent,POS01 - Dyspender wydaje za mało,pos01 - dyspender wydaje za mało,inne,0.5
SD-163527,MS - Brak zmapowanego dysku,2025-07-01 10:35:33.829000+02:00,Incydent,MS - Brak zmapowanego dysku,ms - brak zmapowanego dysku,inne,0.5
SD-163526,Spadek,2025-07-01 10:32:05.593000+02:00,Usługa,Spadek,spadek,inne,0.5
SD-163525,oDMB - ekrany się wyłączają w weekend,2025-07-01 10:31:58.233000+02:00,Incydent,oDMB - ekrany się wyłączają w weekend,odmb - ekrany się wyłączają w weekend,inne,0.5
SD-163523,POS03 - nie działa skaner,2025-07-01 10:26:05.119000+02:00,Incydent,POS03 - nie działa skaner,pos03 - nie działa skaner,inne,0.5
SD-163522,POS20 - uszkodzony zasilacz,2025-07-01 10:22:50.614000+02:00,Incydent,POS20 - uszkodzony zasilacz,pos20 - uszkodzony zasilacz,inne,0.5
SD-163520,ABS - Nie nalewa napojów automatycznie ,2025-07-01 10:20:08.076000+02:00,Incydent,ABS - Nie nalewa napojów automatycznie,abs - nie nalewa napojów automatycznie,inne,0.5
SD-163518,"RE: Awaria/niedostępność usługi: 873539, ul. Marynarska 15, 02-674 Warszawa | INC000013925404 | Customer Id: 988",2025-07-01 10:14:52.791000+02:00,Usługa,"RE: Awaria/niedostępność usługi: 873539, ul. Marynarska 15, 02-674 Warszawa | INC000013925404 | Customer Id: 988","re: awaria/niedostępność usługi: 873539, ul. marynarska 15, 02-674 warszawa | inc000013925404 | customer id: 988",inne,0.5
SD-163517,TAP45 - brak połączenia z MS,2025-07-01 10:12:31.887000+02:00,Incydent,TAP45 - brak połączenia z MS,tap45 - brak połączenia z ms,inne,0.5
SD-163516,BackOffice - Printer Status Error,2025-07-01 10:12:20.793000+02:00,Incydent,BackOffice - Printer Status Error,backoffice - printer status error,inne,0.5
SD-163515,"Na ekranie wyświetlającymi zamówienia DT po restarcie komunikacji wisi zamówienie w opcji ""podsumowanie"" - proszę o usunięcie wiszącego w chmurze zamówienia, które u Nas na kasie nie istnieje zamówienie numer 288",2025-07-01 10:10:03.690000+02:00,Incydent,"Na ekranie wyświetlającymi zamówienia DT po restarcie komunikacji wisi zamówienie w opcji ""podsumowanie"" - proszę o usunięcie wiszącego w chmurze zamówienia, które u Nas na kasie nie istnieje zamówienie numer 288","na ekranie wyświetlającymi zamówienia dt po restarcie komunikacji wisi zamówienie w opcji ""podsumowanie"" - proszę o usunięcie wiszącego w chmurze zamówienia, które u nas na kasie nie istnieje zamówienie numer 288",inne,0.5
SD-163514,Różnice na DRP,2025-07-01 10:08:00.740000+02:00,Incydent,Różnice na DRP,różnice na drp,inne,0.5
SD-163513,Drukarka MOP - Nie działa prawidłowo,2025-07-01 10:07:04.759000+02:00,Incydent,Drukarka MOP - Nie działa prawidłowo,drukarka mop - nie działa prawidłowo,inne,0.5
SD-163512,Zapytanie o aktualność cen,2025-07-01 10:06:41.679000+02:00,Incydent,Zapytanie o aktualność cen,zapytanie o aktualność cen,inne,0.5
SD-163511,MOP - prośba o wyłączenie zamówień,2025-07-01 10:06:22.921000+02:00,Usługa,MOP - prośba o wyłączenie zamówień,mop - prośba o wyłączenie zamówień,MOP – Prośba o włączenie/wyłączenie,0.9
SD-163510,oDMB - ekran zaciął się na podsumowaniu zamówienia ,2025-07-01 10:05:55.706000+02:00,Incydent,oDMB - ekran zaciął się na podsumowaniu zamówienia,odmb - ekran zaciął się na podsumowaniu zamówienia,inne,0.5
SD-163507,"POS - Niepoprawna paczka, pos blocked",2025-07-01 10:02:57.878000+02:00,Incydent,"POS - Niepoprawna paczka, pos blocked","pos - niepoprawna paczka, pos blocked",inne,0.5
SD-163506,Wyłączenie usługi MOP,2025-07-01 10:01:00.379000+02:00,Usługa,Wyłączenie usługi MOP,wyłączenie usługi mop,MOP – Prośba o włączenie/wyłączenie,0.9
SD-163505,Korekta błędnie wbitych strat,2025-07-01 10:00:35.321000+02:00,Usługa,Korekta błędnie wbitych strat,korekta błędnie wbitych strat,inne,0.5
SD-163504,Zapytanie o aplikację mobilną,2025-07-01 09:59:08.828000+02:00,Incydent,Zapytanie o aplikację mobilną,zapytanie o aplikację mobilną,inne,0.5
SD-163503,DF MOP - nie drukują się zamówienia,2025-07-01 09:58:33.979000+02:00,Incydent,DF MOP - nie drukują się zamówienia,df mop - nie drukują się zamówienia,inne,0.5
SD-163502,KVS09 - niedziałający BB,2025-07-01 09:56:55.881000+02:00,Incydent,KVS09 - niedziałający BB,kvs09 - niedziałający bb,inne,0.5
SD-163501,Mystore - brak widocznych raportów PMX za czerwiec,2025-07-01 09:56:11.911000+02:00,Incydent,Mystore - brak widocznych raportów PMX za czerwiec,mystore - brak widocznych raportów pmx za czerwiec,inne,0.5
SD-163500,Korekta błędnie wbitych strat - informacja,2025-07-01 09:56:09.581000+02:00,Usługa,Korekta błędnie wbitych strat - informacja,korekta błędnie wbitych strat - informacja,inne,0.5
SD-163499,MyStore - raport PMX nie wczytuje danych,2025-07-01 09:55:51.289000+02:00,Incydent,MyStore - raport PMX nie wczytuje danych,mystore - raport pmx nie wczytuje danych,inne,0.5
SD-163497,MOP - nie drukują się zamówienia,2025-07-01 09:55:45.311000+02:00,Incydent,MOP - nie drukują się zamówienia,mop - nie drukują się zamówienia,inne,0.5
SD-163496,Raport PMIX - brak danych,2025-07-01 09:54:59.742000+02:00,Incydent,Raport PMIX - brak danych,raport pmix - brak danych,inne,0.5
SD-163495,Rozmazany ekran nad drukarka fiskalna. Nie widać nic. ,2025-07-01 09:54:55.351000+02:00,Incydent,Rozmazany ekran nad drukarka fiskalna. Nie widać nic.,rozmazany ekran nad drukarka fiskalna. nie widać nic.,inne,0.5
SD-163494,POS06 - Brak Kafelków ,2025-07-01 09:53:17.988000+02:00,Incydent,POS06 - Brak Kafelków,pos06 - brak kafelków,POS – brak kafelków,0.9
SD-163493,MS - Dostawa zaciągneła się po zamknięciu dnia,2025-07-01 09:52:52.776000+02:00,Incydent,MS - Dostawa zaciągneła się po zamknięciu dnia,ms - dostawa zaciągneła się po zamknięciu dnia,MyStore – dostawa nie zaksięgowała się,0.9
SD-163491,CSO30 - Niedostępny,2025-07-01 09:49:54.438000+02:00,Incydent,CSO30 - Niedostępny,cso30 - niedostępny,CSOxx – niedostępny,0.9
SD-163490,POS07 - brak paska górnego na kasie,2025-07-01 09:49:35.335000+02:00,Incydent,POS07 - brak paska górnego na kasie,pos07 - brak paska górnego na kasie,POS – brak kafelków,0.9
SD-163489,POS - Nie można zamknąć dnia,2025-07-01 09:40:48.882000+02:00,Incydent,POS - Nie można zamknąć dnia,pos - nie można zamknąć dnia,inne,0.5
SD-163488,aktualizacja cennika półproduktów ,2025-07-01 09:40:36.132000+02:00,Incydent,aktualizacja cennika półproduktów,aktualizacja cennika półproduktów,inne,0.5
SD-163487,MyStore - brak danych PMX,2025-07-01 09:39:12.873000+02:00,Incydent,MyStore - brak danych PMX,mystore - brak danych pmx,inne,0.5
SD-163486,ORB01 - brak obrazu,2025-07-01 09:38:51.014000+02:00,Incydent,ORB01 - brak obrazu,orb01 - brak obrazu,inne,0.5
SD-163485,FOE63 - nieprawidłowy dzień biznesowy,2025-07-01 09:35:33.968000+02:00,Incydent,FOE63 - nieprawidłowy dzień biznesowy,foe63 - nieprawidłowy dzień biznesowy,inne,0.5
SD-163482,MyStore - brak danych PMX,2025-07-01 09:30:37.246000+02:00,Incydent,MyStore - brak danych PMX,mystore - brak danych pmx,inne,0.5
SD-163481,ORB01 - czerwona M-ka,2025-07-01 09:30:21.852000+02:00,Incydent,ORB01 - czerwona M-ka,orb01 - czerwona m-ka,inne,0.5
SD-163480,Waystation offline po otwarciu dnia,2025-07-01 09:25:17.424000+02:00,Poważny Incydent,Waystation offline po otwarciu dnia,waystation offline po otwarciu dnia,inne,0.5
SD-163479,[TELEFON SERWISOWY] - Prośba o wyłączenie serwerów na czas konserwacji,2025-07-01 09:24:48.614000+02:00,Incydent,[TELEFON SERWISOWY] - Prośba o wyłączenie serwerów na czas konserwacji,[telefon serwisowy] - prośba o wyłączenie serwerów na czas konserwacji,inne,0.5
SD-163478,Skaner DT - Nie działa,2025-07-01 09:24:12.822000+02:00,Incydent,Skaner DT - Nie działa,skaner dt - nie działa,inne,0.5
SD-163477,Prośba o rekalkulację za cały miesiąc,2025-07-01 09:24:03.327000+02:00,Incydent,Prośba o rekalkulację za cały miesiąc,prośba o rekalkulację za cały miesiąc,inne,0.5
SD-163476,MOP - zamówienia nie drukują się / odrzuca zamówienia,2025-07-01 09:22:49.497000+02:00,Incydent,MOP - zamówienia nie drukują się / odrzuca zamówienia,mop - zamówienia nie drukują się / odrzuca zamówienia,inne,0.5
SD-163475,MS - zamknięcie dnia biznesowego,2025-07-01 09:18:20.578000+02:00,Incydent,MS - zamknięcie dnia biznesowego,ms - zamknięcie dnia biznesowego,inne,0.5
SD-163474,Wygenerowanie MFA,2025-07-01 09:15:02.847000+02:00,Usługa,Wygenerowanie MFA,wygenerowanie mfa,inne,0.5
SD-163472,MyStore - problem z zamknięciem dnia przez odbicia na nie ten dzień,2025-07-01 09:14:43.724000+02:00,Incydent,MyStore - problem z zamknięciem dnia przez odbicia na nie ten dzień,mystore - problem z zamknięciem dnia przez odbicia na nie ten dzień,MyStore – Prośba o pomoc w edycji odbić czasowych,0.9
SD-163471,POS06 - nie można przyjmować zamówień,2025-07-01 09:14:42.810000+02:00,Incydent,POS06 - nie można przyjmować zamówień,pos06 - nie można przyjmować zamówień,inne,0.5
SD-163470,MyStore - Brak raportu PMX,2025-07-01 09:14:37.594000+02:00,Incydent,MyStore - Brak raportu PMX,mystore - brak raportu pmx,inne,0.5
SD-163469,MOP - Brak fiskalizacji,2025-07-01 09:11:17.094000+02:00,Incydent,MOP - Brak fiskalizacji,mop - brak fiskalizacji,inne,0.5
SD-163467,FOE63 - brak fiskalizacji zamówień MOP,2025-07-01 09:06:23.726000+02:00,Incydent,FOE63 - brak fiskalizacji zamówień MOP,foe63 - brak fiskalizacji zamówień mop,inne,0.5
SD-163466,MOP - Włączenie zamówień mobilnych ,2025-07-01 09:06:23.388000+02:00,Usługa,MOP - Włączenie zamówień mobilnych,mop - włączenie zamówień mobilnych,MOP – Prośba o włączenie/wyłączenie,0.9
SD-163465,Office PC - Brak możliwości połączenia ,2025-07-01 09:03:54.601000+02:00,Incydent,Office PC - Brak możliwości połączenia,office pc - brak możliwości połączenia,inne,0.5
SD-163464,Mystore - problem z wygenerowaniem raportu PMX,2025-07-01 09:03:21.990000+02:00,Incydent,Mystore - problem z wygenerowaniem raportu PMX,mystore - problem z wygenerowaniem raportu pmx,inne,0.5
SD-163463,CSO30/32 - nie pingują,2025-07-01 09:03:19.976000+02:00,Incydent,CSO30/32 - nie pingują,cso30/32 - nie pingują,inne,0.5
SD-163462,Brak danych w raporcie PMX ,2025-07-01 08:58:31.484000+02:00,Incydent,Brak danych w raporcie PMX,brak danych w raporcie pmx,inne,0.5
SD-163460,Brak dnia 30.06 na wydruku miesięcznym z DF,2025-07-01 08:49:56.913000+02:00,Incydent,Brak dnia 30.06 na wydruku miesięcznym z DF,brak dnia 30.06 na wydruku miesięcznym z df,inne,0.5
SD-163459,POS24 - brak kafelków NP,2025-07-01 08:49:34.637000+02:00,Incydent,POS24 - brak kafelków NP,pos24 - brak kafelków np,POS – brak kafelków,0.9
SD-163457,CSO29 - Czerwone M,2025-07-01 08:48:37.809000+02:00,Incydent,CSO29 - Czerwone M,cso29 - czerwone m,inne,0.5
SD-163456,KVS04 - zacięty na czerwonym tle,2025-07-01 08:48:10.462000+02:00,Incydent,KVS04 - zacięty na czerwonym tle,kvs04 - zacięty na czerwonym tle,inne,0.5
SD-163454,"McDonalds, McDonald's PL Jarocin-61600255, Coates Support Case 00369739, 61600255 - Lane 1 Presell screen has incorrect default HDMI source set, Case Resolution",2025-07-01 08:46:19.138000+02:00,Usługa,"McDonalds, McDonald's PL Jarocin-61600255, Coates Support Case 00369739, 61600255 - Lane 1 Presell screen has incorrect default HDMI source set, Case Resolution","mcdonalds, mcdonald's pl jarocin-61600255, coates support case 00369739, 61600255 - lane 1 presell screen has incorrect default hdmi source set, case resolution",inne,0.5
SD-163452,Brak możliwości wygenerowania raportu pmx,2025-07-01 08:45:44.260000+02:00,Incydent,Brak możliwości wygenerowania raportu pmx,brak możliwości wygenerowania raportu pmx,inne,0.5
SD-163451,"Monitory aktualizują się, czerwony ekran na każdym z monitorów ",2025-07-01 08:42:16.796000+02:00,Incydent,"Monitory aktualizują się, czerwony ekran na każdym z monitorów","monitory aktualizują się, czerwony ekran na każdym z monitorów",inne,0.5
SD-163450,MS - brak zużycia na zabawkach,2025-07-01 08:41:35.373000+02:00,Incydent,MS - brak zużycia na zabawkach,ms - brak zużycia na zabawkach,inne,0.5
SD-163449,CFS - Kamera linia 1 nie pokazuje obrazu ,2025-07-01 08:41:28.483000+02:00,Incydent,CFS - Kamera linia 1 nie pokazuje obrazu,cfs - kamera linia 1 nie pokazuje obrazu,inne,0.5
SD-163448,MyStore,2025-07-01 08:41:25.161000+02:00,Incydent,MyStore,mystore,inne,0.5
SD-163446,MS - Brak zmapowanego dysku,2025-07-01 08:39:11.952000+02:00,Incydent,MS - Brak zmapowanego dysku,ms - brak zmapowanego dysku,inne,0.5
SD-163445,Mystore - prośba o usunięcie odbicia czasowego,2025-07-01 08:38:40.957000+02:00,Incydent,Mystore - prośba o usunięcie odbicia czasowego,mystore - prośba o usunięcie odbicia czasowego,MyStore – Prośba o pomoc w edycji odbić czasowych,0.9
SD-163444,TR - reflexis jest niedostępny,2025-07-01 08:36:12.604000+02:00,Incydent,TR - reflexis jest niedostępny,tr - reflexis jest niedostępny,inne,0.5
SD-163443,MyStore - problem z odbiciem czasowym,2025-07-01 08:36:02.655000+02:00,Usługa,MyStore - problem z odbiciem czasowym,mystore - problem z odbiciem czasowym,MyStore – Prośba o pomoc w edycji odbić czasowych,0.9
SD-163442,HWA01 - nie działa dotyk,2025-07-01 08:35:51.512000+02:00,Incydent,HWA01 - nie działa dotyk,hwa01 - nie działa dotyk,inne,0.5
SD-163441,Drukarka OAT nie drukuje,2025-07-01 08:32:59.916000+02:00,Incydent,Drukarka OAT nie drukuje,drukarka oat nie drukuje,inne,0.5
SD-163439,raport PMX nie ładuje się ,2025-07-01 08:31:25.602000+02:00,Incydent,raport PMX nie ładuje się,raport pmx nie ładuje się,inne,0.5
SD-163438,RHS - Wyłączony ,2025-07-01 08:29:49.543000+02:00,Incydent,RHS - Wyłączony,rhs - wyłączony,inne,0.5
SD-163437,Drukarka BO - Nie drukuje,2025-07-01 08:29:42.635000+02:00,Incydent,Drukarka BO - Nie drukuje,drukarka bo - nie drukuje,inne,0.5
SD-163436,CSO30 - różnica w raportach,2025-07-01 08:28:55.066000+02:00,Incydent,CSO30 - różnica w raportach,cso30 - różnica w raportach,inne,0.5
SD-163435,brak kafelków,2025-07-01 08:27:12.054000+02:00,Incydent,brak kafelków,brak kafelków,POS – brak kafelków,0.9
SD-163434,MS - Brak danych raportu PMX,2025-07-01 08:26:21.399000+02:00,Incydent,MS - Brak danych raportu PMX,ms - brak danych raportu pmx,inne,0.5
SD-163433,MyStore - Brak reportu PMX,2025-07-01 08:26:10.488000+02:00,Incydent,MyStore - Brak reportu PMX,mystore - brak reportu pmx,inne,0.5
SD-163432,MyStore - Brak danych w raporcie PMX,2025-07-01 08:25:33.909000+02:00,Incydent,MyStore - Brak danych w raporcie PMX,mystore - brak danych w raporcie pmx,inne,0.5
SD-163431,Rekalkulacja,2025-07-01 08:25:25.066000+02:00,Usługa,Rekalkulacja,rekalkulacja,inne,0.5
SD-163430,Mystore - nieprawidłowa różnica wartości na frytkach,2025-07-01 08:25:24.893000+02:00,Incydent,Mystore - nieprawidłowa różnica wartości na frytkach,mystore - nieprawidłowa różnica wartości na frytkach,inne,0.5
SD-163429,MyStore - błędne odbicia za zamknięty miesiąc,2025-07-01 08:25:16.742000+02:00,Incydent,MyStore - błędne odbicia za zamknięty miesiąc,mystore - błędne odbicia za zamknięty miesiąc,MyStore – Prośba o pomoc w edycji odbić czasowych,0.9
SD-163428,KVS11 - admin logon,2025-07-01 08:22:51.273000+02:00,Incydent,KVS11 - admin logon,kvs11 - admin logon,inne,0.5
SD-163427,MS - brak danych raportu PMX,2025-07-01 08:22:50.528000+02:00,Incydent,MS - brak danych raportu PMX,ms - brak danych raportu pmx,inne,0.5
SD-163425,MS - Nie ładują się szablony PMX,2025-07-01 08:22:00.310000+02:00,Incydent,MS - Nie ładują się szablony PMX,ms - nie ładują się szablony pmx,inne,0.5
SD-163424,sprzedaż czerwiec,2025-07-01 08:20:51.829000+02:00,Usługa,sprzedaż czerwiec,sprzedaż czerwiec,inne,0.5
